s_no,pca_1,pca_2,Label,tweet_count,lda_1
1424,0.027512218,-0.014696704,Legitimate User,4625,0.957234038
1425,0.073115603,-0.03049886,Legitimate User,10043,2.355511343
1426,0.186146687,-0.042658437,Legitimate User,22534,5.189363185
1427,-0.005325175,-0.009864895,Legitimate User,951,0.104464257
1428,0.019326351,-0.017463634,Legitimate User,3847,0.838572813
1429,0.178883516,-0.057004245,Legitimate User,22257,5.353652862
1430,-0.01313102,-0.009791316,Legitimate User,115,-0.073619824
1431,0.000393983,-0.002080157,Legitimate User,1291,0.058562368
1432,-0.012071655,-0.010882127,Legitimate User,266,-0.024366281
1433,0.003308196,0.000802559,Legitimate User,1502,0.058058929
1434,0.052415308,-0.025348147,Legitimate User,7654,1.765481693
1435,0.019084589,0.004039445,Legitimate User,3074,0.340328717
1436,-0.014389199,-0.011010027,Legitimate User,23,-0.073896914
1437,0.033105313,-0.01650582,Legitimate User,5285,1.126175245
1438,-0.010406092,-0.007007498,Legitimate User,309,-0.07090338
1439,0.008313168,-0.011991566,Legitimate User,2481,0.463392819
1440,-0.002667608,-0.013070807,Legitimate User,1346,0.241492442
1441,0.012592869,-0.019245532,Legitimate User,3190,0.726596789
1442,0.021257568,-0.01713951,Legitimate User,4042,0.873324508
1443,-0.010717521,-0.010347917,Legitimate User,392,-0.005535702
1444,0.143286704,-0.061457218,Legitimate User,18611,4.651275956
1445,-0.009249995,-0.005116746,Legitimate User,367,-0.094147279
1446,-0.009907224,-0.009728835,Legitimate User,457,-0.001296417
1447,0.062825127,-0.020966399,Legitimate User,8613,1.905334624
1448,0.011574425,-0.009421332,Legitimate User,2740,0.475872719
1449,0.005146297,0.048485539,Legitimate User,42,-1.007611617
1450,0.363469144,-0.066372145,Legitimate User,42290,9.763518012
1451,-0.006030203,-0.009096866,Legitimate User,849,0.071753954
1452,-0.010184237,-0.00603209,Legitimate User,299,-0.092997181
1453,-0.013540117,-0.011020085,Legitimate User,114,-0.054306129
1454,0.030534431,-0.017210884,Legitimate User,5035,1.084283792
1455,-0.008853926,-0.012449785,Legitimate User,664,0.085086423
1456,-0.003738305,-0.002520256,Legitimate User,865,-0.02285652
1457,-0.01001437,-0.011986244,Legitimate User,524,0.048015806
1458,-0.009728266,-0.010185967,Legitimate User,492,0.013040132
1459,-0.013318958,-0.011664424,Legitimate User,160,-0.034475079
1460,0.046096619,0.040787681,Legitimate User,4681,0.113137363
1461,-0.014190541,-0.010457196,Legitimate User,25,-0.082044506
1462,0.223369543,-0.066229292,Legitimate User,27327,6.57958717
1463,-0.014382411,-0.011536482,Legitimate User,42,-0.061263733
1464,-0.000989118,-0.011968205,Legitimate User,1487,0.251892549
1465,-0.009965619,-0.004957399,Legitimate User,285,-0.112708612
1466,-0.013867974,-0.009725002,Legitimate User,34,-0.091563314
1467,0.06436796,-0.031391592,Legitimate User,9139,2.201867633
1468,-0.013531719,-0.009699346,Legitimate User,69,-0.08429744
1469,-0.011131535,-0.01251155,Legitimate User,423,0.034154084
1470,-0.009657908,-0.012991009,Legitimate User,597,0.078484535
1471,-0.014225275,-0.011542947,Legitimate User,59,-0.057509632
1472,-0.014685606,-0.011748427,Legitimate User,17,-0.0634425
1473,-0.013887459,-0.010591624,Legitimate User,62,-0.071384057
1474,-0.014887239,-0.012166655,Legitimate User,10,-0.05832579
1475,-0.009687812,-0.005195667,Legitimate User,323,-0.102328264
1476,-0.01293701,-0.007300286,Legitimate User,49,-0.122697326
1477,-0.013700571,-0.010131596,Legitimate User,66,-0.078410885
1478,-0.014886679,-0.011992089,Legitimate User,4,-0.062451999
1479,-0.014894979,-0.011988871,Legitimate User,3,-0.062668342
1480,0.011211257,-0.005592894,Legitimate User,2568,0.384410003
1481,0.041153627,0.035302137,Legitimate User,4340,0.215904339
1482,-0.011064718,-0.00485356,Legitimate User,164,-0.13901894
1483,0.004940124,0.018232911,Legitimate User,1070,-0.291202265
1484,0.050383836,-0.009677607,Legitimate User,6892,1.373819769
1485,0.015212119,-0.002415542,Legitimate User,2885,0.396749007
1486,-0.010110264,-0.003415666,Legitimate User,216,-0.151675561
1487,-0.006624087,-0.001020938,Legitimate User,505,-0.127470116
1488,0.0137872,0.02162148,Legitimate User,1897,-0.171896828
1489,0.039447662,0.067216514,Legitimate User,3052,-0.625824547
1490,-0.011608181,-0.010810791,Legitimate User,313,-0.01536432
1491,0.032210785,0.054084731,Legitimate User,2737,-0.520600101
1492,0.043322512,0.053230034,Legitimate User,3951,-0.200976507
1493,0.023218779,0.0077118,Legitimate User,3387,0.368270171
1494,-0.013597021,-0.009640307,Legitimate User,60,-0.08767756
1495,-0.003719286,-0.011033219,Legitimate User,1163,0.16892046
1496,-0.011117972,-0.005388758,Legitimate User,177,-0.13001465
1497,0.028977904,0.059586278,Legitimate User,2201,-0.727763945
1498,0.005046231,-0.002175326,Legitimate User,1791,0.166690844
1499,0.017364949,-0.019315255,Legitimate User,3702,0.834780093
1500,0.077195839,-0.005955287,Legitimate User,9623,1.95036016
1501,0.013536222,-0.003541323,Legitimate User,2745,0.38883891
1502,-0.011413814,-0.007739131,Legitimate User,227,-0.080921628
1503,0.203011648,0.107301912,Legitimate User,19122,2.177666984
1504,0.054817482,-0.020355482,Legitimate User,7734,1.774691163
1505,0.000810889,-0.005687853,Legitimate User,1461,0.147738466
1506,-0.013976149,-0.009999694,Legitimate User,32,-0.087830045
1507,0.006194349,0.004287558,Legitimate User,1689,0.04487213
1508,0.17143216,-0.025497427,Legitimate User,20366,4.477350062
1509,-0.004989061,-0.007192244,Legitimate User,894,0.051238403
1510,-0.012104583,-0.00413326,Legitimate User,28,-0.180345402
1511,-0.009295783,-0.006929227,Legitimate User,425,-0.051540793
1512,-0.009778744,-0.008901058,Legitimate User,442,-0.018414851
1513,0.068673847,-0.003128346,Legitimate User,8618,1.620460465
1514,0.351326924,-0.101579585,Legitimate User,42218,10.27143786
1515,0.003239665,-0.009053291,Legitimate User,1836,0.309022942
1516,-0.004797911,0.002203555,Legitimate User,588,-0.161492509
1517,-0.009977125,-0.007065294,Legitimate User,357,-0.064283095
1518,-0.006274718,0.002445034,Legitimate User,422,-0.202066339
1519,-0.01283544,-0.007991037,Legitimate User,84,-0.108111682
1520,0.024263285,-0.02189205,Legitimate User,4528,1.051690739
1521,0.006789656,-0.008162169,Legitimate User,2185,0.34741665
1522,0.012760258,-0.015075482,Legitimate User,3063,0.634168683
1523,0.010795632,0.023501516,Legitimate User,1513,-0.29973957
1524,0.031763934,-0.009054297,Legitimate User,4883,0.921723361
1525,-0.012632164,-0.009986422,Legitimate User,175,-0.05687539
1526,0.011673412,0.008412512,Legitimate User,2131,0.066653268
1527,0.031285866,-0.024024687,Legitimate User,5352,1.257353404
1528,0.006401175,0.001345901,Legitimate User,1813,0.123884706
1529,0.025615234,-0.000846618,Legitimate User,3941,0.601462058
1530,-0.001420266,-0.011652514,Legitimate User,1430,0.234822341
1531,0.002915652,-0.001090301,Legitimate User,1526,0.089336315
1532,-0.006126555,-0.001159111,Legitimate User,563,-0.11482686
1533,0.017673764,0.016569545,Legitimate User,2488,0.020587603
1534,-0.008863623,0.003295467,Legitimate User,116,-0.279424645
1535,0.013515347,-0.007630139,Legitimate User,2885,0.478576587
1536,0.189902759,-0.025802969,Legitimate User,22346,4.965415031
1537,0.39609189,0.907168287,Legitimate User,11933,-11.53899671
1538,-0.011638352,-0.007938924,Legitimate User,210,-0.082153113
1539,0.407564745,-0.071501697,Legitimate User,47177,10.86374045
1540,-0.014827849,-0.012099139,Legitimate User,14,-0.058645233
1541,-0.012218041,-0.008769838,Legitimate User,177,-0.076717846
1542,0.332808159,-0.035273328,Legitimate User,37936,8.350013548
1543,-0.014432975,-0.010770902,Legitimate User,10,-0.079977088
1544,0.037384245,0.017739712,Legitimate User,4551,0.459083336
1545,-0.006380577,-0.005886578,Legitimate User,700,-0.008827478
1546,0.005678355,0.017992733,Legitimate User,1158,-0.288251425
1547,-0.012611125,-0.010266202,Legitimate User,187,-0.050724836
1548,0.015022627,0.036378135,Legitimate User,1517,-0.501895117
1549,0.010062622,0.004839327,Legitimate User,2083,0.116158232
1550,-0.011710982,-0.007212159,Legitimate User,177,-0.100643246
1551,0.004849453,-0.009795667,Legitimate User,2035,0.331804069
1552,-0.002933452,-0.004442351,Legitimate User,1018,0.033003456
1553,0.013906864,-0.009131511,Legitimate User,2979,0.521193987
1554,0.006341155,-0.010134774,Legitimate User,2206,0.3745489
1555,0.00875231,-0.008387818,Legitimate User,2402,0.4061117
1556,-0.009152123,-0.010199646,Legitimate User,554,0.026166218
1557,0.011637536,-0.012337066,Legitimate User,2848,0.545367314
1558,0.068505866,-0.014502447,Legitimate User,8995,1.884036781
1559,0.00782075,0.026123721,Legitimate User,1104,-0.421261878
1560,0.064036649,-0.031139841,Legitimate User,9096,2.162663785
1561,-0.011347032,-0.011734907,Legitimate User,373,0.011584916
1562,-0.007012644,-0.010217777,Legitimate User,783,0.076451614
1563,-0.011273877,-0.002385478,Legitimate User,56,-0.202455583
1564,-0.010457125,-0.001255574,Legitimate User,104,-0.211181002
1565,-0.011924295,-0.0089904,Legitimate User,216,-0.064382581
1566,-0.014530072,-0.011270467,Legitimate User,17,-0.070914384
1567,0.207163926,-0.03761023,Legitimate User,24602,5.563223403
1568,-0.012627438,-0.007840865,Legitimate User,101,-0.107071103
1569,0.002168737,0.020075866,Legitimate User,711,-0.417897192
1570,-0.014878043,-0.011994387,Legitimate User,5,-0.062159236
1571,-0.010822046,-0.00330203,Legitimate User,136,-0.169135381
1572,-0.007508685,-0.007566565,Legitimate User,638,0.002469008
1573,-0.012836518,-0.00949071,Legitimate User,136,-0.073873345
1574,-0.009469384,0.000944,Legitimate User,133,-0.238521426
1575,0.114842117,-0.031325138,Legitimate User,14527,3.315576825
1576,-0.010958697,-0.007578213,Legitimate User,270,-0.074275535
1577,-0.000257355,-0.004565127,Legitimate User,1308,0.096237097
1578,0.023727678,-0.008180034,Legitimate User,3994,0.733413065
1579,0.007398316,-0.003086167,Legitimate User,2074,0.235768357
1580,-0.011977364,-0.00382803,Legitimate User,31,-0.184989682
1581,0.002235188,0.017623491,Legitimate User,803,-0.353030807
1582,0.006100263,-0.002904406,Legitimate User,1929,0.20432312
1583,0.06106807,0.047681074,Legitimate User,6038,0.339637095
1584,-0.007401844,-0.004185286,Legitimate User,532,-0.074561522
1585,-0.013130216,-0.009127268,Legitimate User,92,-0.088551704
1586,-0.012949389,-0.011564817,Legitimate User,196,-0.02844515
1587,0.008357509,0.020257523,Legitimate User,1364,-0.248145513
1588,-0.012928891,-0.008623366,Legitimate User,96,-0.095865255
1589,0.001461971,0.007567622,Legitimate User,1070,-0.14323234
1590,0.016914947,-0.005619642,Legitimate User,3178,0.512112467
1591,0.014764913,0.047044677,Legitimate User,1119,-0.755778335
1592,-0.014124308,-0.011002499,Legitimate User,51,-0.067591242
1593,-0.012100088,-0.004233418,Legitimate User,32,-0.178868374
1594,-0.009646963,-0.00797772,Legitimate User,424,-0.036908603
1595,-0.011585926,-0.003776661,Legitimate User,71,-0.177100765
1596,-0.009907182,-0.008058966,Legitimate User,399,-0.040023962
1597,-0.007464189,0.001838459,Legitimate User,316,-0.213302927
1598,-0.011984966,-0.010155849,Legitimate User,250,-0.038605577
1599,-0.003728161,-0.009707883,Legitimate User,1116,0.138343622
1600,-0.011553104,-0.005719871,Legitimate User,142,-0.131203903
1601,-0.013721342,-0.010828711,Legitimate User,88,-0.062778152
1602,0.043021016,-0.023336057,Legitimate User,6581,1.507996868
1603,-0.01378955,-0.009657254,Legitimate User,40,-0.090896021
1604,0.049549704,-0.015734612,Legitimate User,7014,1.480055524
1605,-0.014149914,-0.009813837,Legitimate User,7,-0.096276777
1606,0.021849021,0.006087943,Legitimate User,3298,0.355441134
1607,0.008791882,0.04063224,Legitimate User,704,-0.742231021
1608,-0.012505504,-0.009596209,Legitimate User,175,-0.063773827
1609,-0.014796027,-0.01171349,Legitimate User,4,-0.066828112
1610,0.112737842,-0.001323713,Legitimate User,13260,2.576715872
1611,0.004759531,0.008835745,Legitimate User,1378,-0.097278344
1612,0.561891288,-0.050058436,Legitimate User,62908,13.89674309
1613,-0.014847816,-0.011872657,Legitimate User,4,-0.064324747
1614,-0.005913762,-0.014064015,Legitimate User,1034,0.188921389
1615,0.023903576,-0.015428386,Legitimate User,4265,0.895309926
1616,0.0154199,-0.001413793,Legitimate User,2872,0.387189212
1617,-0.009424867,-0.010375762,Legitimate User,531,0.023999676
1618,-0.010416501,-0.010630743,Legitimate User,434,0.007009316
1619,-0.011101435,-0.005079588,Legitimate User,168,-0.13620411
1620,-0.007117112,-0.002994379,Legitimate User,521,-0.094961726
1621,-0.010012977,-0.007721528,Legitimate User,376,-0.0506369
1622,-0.004907254,-0.008071227,Legitimate User,933,0.07964377
1623,0.015314587,-0.011141142,Legitimate User,3199,0.602190527
1624,0.02146472,-0.014231806,Legitimate User,3962,0.83636806
1625,-0.012668122,-0.00865741,Legitimate User,125,-0.088597992
1626,-0.013116626,-0.011417312,Legitimate User,173,-0.035179002
1627,0.048119745,0.004192081,Legitimate User,6169,0.989014569
1628,-0.003208542,8.02E-06,Legitimate User,834,-0.075501241
1629,0.007453594,0.009804696,Legitimate User,1632,-0.059050474
1630,-0.010661086,-0.006490452,Legitimate User,264,-0.092963263
1631,-0.014132047,-0.010565166,Legitimate User,35,-0.078314161
1632,0.012393333,0.010618166,Legitimate User,2131,0.037586383
1633,0.033737048,-0.010877794,Legitimate User,5157,1.0089179
1634,-0.014709695,-0.011563517,Legitimate User,8,-0.068160422
1635,-0.01121614,-0.011735397,Legitimate User,387,0.014384305
1636,0.005327287,0.010871142,Legitimate User,1368,-0.13353289
1637,-0.014162841,-0.01011312,Legitimate User,16,-0.089265793
1638,0.00142124,0.003268687,Legitimate User,1215,-0.044941938
1639,0.005132598,0.000137634,Legitimate User,1720,0.112195182
1640,0.002259796,0.001542751,Legitimate User,1363,0.048391517
1641,-0.000688432,0.000582663,Legitimate User,1083,-0.029202087
1642,0.026614163,-0.012138807,Legitimate User,4440,0.883673719
1643,-0.012219409,-0.007826237,Legitimate User,144,-0.096851754
1644,0.108389864,0.011998317,Legitimate User,12332,2.192730528
1645,0.030750225,0.009092712,Legitimate User,4144,0.487436631
1646,-0.011082146,-0.004040469,Legitimate User,134,-0.160681524
1647,0.059256733,0.01398311,Legitimate User,7018,1.013938132
1648,0.09777035,-0.005978443,Legitimate User,11821,2.406123289
1649,-0.011987043,-0.003166742,Legitimate User,7,-0.20063464
1650,0.084921231,-0.026857322,Legitimate User,11177,2.538173221
1651,-0.006574836,-0.007344426,Legitimate User,730,0.018244063
1652,-0.014183451,-0.009801885,Legitimate User,3,-0.097218568
1653,-0.014230187,-0.010665291,Legitimate User,28,-0.078223285
1654,-0.006190306,-0.009444591,Legitimate User,844,0.075831957
1655,0.012535049,0.048619075,Legitimate User,826,-0.837472154
1656,-0.012586735,-0.009528894,Legitimate User,164,-0.067433791
1657,0.013649554,-0.009291301,Legitimate User,2957,0.520867731
1658,-0.009803848,-0.007970566,Legitimate User,407,-0.040605388
1659,0.398744798,-0.132751206,Legitimate User,48363,12.08125972
1660,0.086461079,-0.000975721,Legitimate User,10442,1.981724133
1661,-0.008677902,-0.002900761,Legitimate User,351,-0.130095479
1662,0.054468706,-0.00422404,Legitimate User,7139,1.333025912
1663,-0.004188181,-0.012040799,Legitimate User,1148,0.180179959
1664,-0.008575603,-0.002642164,Legitimate User,353,-0.135166114
1665,0.011357751,0.027528641,Legitimate User,1433,-0.377375962
1666,0.018546604,0.014855318,Legitimate User,2641,0.0740587
1667,0.411715989,-0.130921706,Legitimate User,49672,12.61875261
1668,-0.002275717,0.000945441,Legitimate User,901,-0.075301054
1669,-0.002124548,-0.013988357,Legitimate User,1436,0.271702741
1670,0.020833684,0.028746615,Legitimate User,2402,-0.180993635
1671,0.019031426,-0.012388442,Legitimate User,3639,0.719257068
1672,0.003379266,-0.006750244,Legitimate User,1772,0.233496654
1673,0.044650861,-0.000711819,Legitimate User,5969,1.023505075
1674,-0.014730725,-0.01151298,Legitimate User,4,-0.069828357
1675,-0.006814128,0.001707156,Legitimate User,390,-0.196281283
1676,-0.009901202,0.00177695,Legitimate User,58,-0.268505209
1677,0.037035059,-0.017723612,Legitimate User,5747,1.240607026
1678,-0.010894986,-0.006343875,Legitimate User,234,-0.103160246
1679,-0.00422904,0.018175365,Legitimate User,94,-0.52037888
1680,0.053186304,-0.02157075,Legitimate User,7605,1.697819497
1681,0.01622741,-0.00931117,Legitimate User,3233,0.578015449
1682,-0.003278539,-0.001213253,Legitimate User,869,-0.049947168
1683,-0.014037659,-0.011167442,Legitimate User,66,-0.062244092
1684,-0.010937531,-0.009008304,Legitimate User,322,-0.042119958
1685,0.122623914,-0.036482506,Legitimate User,15537,3.611544198
1686,0.350312545,-0.058535185,Legitimate User,40614,9.261867279
1687,-0.012562338,-0.009799477,Legitimate User,176,-0.060519028
1688,-0.014167236,-0.010990318,Legitimate User,46,-0.068997744
1689,0.13437858,-0.018670862,Legitimate User,16173,3.472423376
1690,-0.00209321,-0.016112988,Legitimate User,1513,0.325088476
1691,-0.012918967,-0.008276073,Legitimate User,85,-0.1037867
1692,0.014275239,-0.00552695,Legitimate User,2892,0.471907117
1693,-0.011367069,-0.009925379,Legitimate User,308,-0.030720828
1694,-0.005586651,-0.00635053,Legitimate User,801,0.017207756
1695,0.000972525,-0.013481385,Legitimate User,1749,0.331541707
1696,-0.005701376,0.004634162,Legitimate User,407,-0.235830215
1697,-0.014635951,-0.011192809,Legitimate User,3,-0.075166061
1698,0.036374232,0.057759356,Legitimate User,3054,-0.514128143
1699,0.031321817,-0.018445437,Legitimate User,5162,1.129644993
1700,0.029487722,-0.009462621,Legitimate User,4654,0.883189417
1701,-0.008214094,-0.012327934,Legitimate User,728,0.098644759
1702,-0.011468953,-0.008396287,Legitimate User,244,-0.068319486
1703,-0.014257782,-0.010433752,Legitimate User,17,-0.0839663
1704,-0.013630536,-0.00879342,Legitimate User,27,-0.107983125
1705,0.007783384,-0.009450086,Legitimate User,2336,0.396021198
1706,-0.004960567,-0.000314055,Legitimate User,658,-0.10482431
1707,0.003321623,0.027516467,Legitimate User,575,-0.549634421
1708,-0.012539656,-0.00941291,Legitimate User,165,-0.069109301
1709,-0.013515251,-0.010367991,Legitimate User,94,-0.068780033
1710,0.007530428,0.002181166,Legitimate User,1905,0.119825932
1711,-0.002080375,-0.012500406,Legitimate User,1389,0.238909117
1712,0.0371037,0.031657273,Legitimate User,4037,0.143966226
1713,0.020362841,-0.002590069,Legitimate User,3441,0.517508223
1714,-0.01275775,-0.009910835,Legitimate User,159,-0.062266645
1715,-0.008278279,-0.007053265,Legitimate User,538,-0.026846429
1716,-0.013310265,-0.008413576,Legitimate User,48,-0.109516986
1717,0.021334897,0.012171879,Legitimate User,3032,0.197514512
1718,-0.001264407,0.000601126,Legitimate User,1021,-0.045862783
1719,-0.01225577,-0.007216411,Legitimate User,119,-0.113324276
1720,0.000161251,-0.001182019,Legitimate User,1235,0.031389506
1721,-0.004869381,0.001090714,Legitimate User,619,-0.136727677
1722,0.040535873,-0.007744616,Legitimate User,5774,1.091926865
1723,-0.014567674,-0.011126902,Legitimate User,8,-0.075135425
1724,0.013491023,-0.010993016,Legitimate User,2999,0.561006059
1725,-0.012779585,-0.007703935,Legitimate User,80,-0.113716164
1726,-0.000620136,-0.011610658,Legitimate User,1514,0.251408375
1727,-0.012489471,-0.005948909,Legitimate User,50,-0.147552114
1728,-0.008017508,-0.003228701,Legitimate User,433,-0.109814095
1729,-0.013232911,-0.010593842,Legitimate User,132,-0.057368004
1730,-0.007500496,-0.010477017,Legitimate User,740,0.069500129
1731,0.008257923,-0.013743436,Legitimate User,2536,0.501719995
1732,-0.012979293,-0.009929395,Legitimate User,136,-0.067070289
1733,-0.009463588,-0.003902309,Legitimate User,302,-0.126917339
1734,-0.014316352,-0.011074354,Legitimate User,33,-0.070472398
1735,-0.010690134,-0.008650727,Legitimate User,336,-0.044957915
1736,-0.011079663,-0.006451783,Legitimate User,218,-0.104137469
1737,-0.010262829,-0.012004993,Legitimate User,498,0.045677429
1738,0.113085058,-0.015750764,Legitimate User,13798,2.924023201
1739,-0.014031473,-0.010198823,Legitimate User,33,-0.084231352
1740,0.001708858,-0.006208541,Legitimate User,1575,0.179280136
1741,0.017303297,0.009364534,Legitimate User,2699,0.17279058
1742,0.087410673,0.042806962,Legitimate User,9022,1.000607604
1743,-0.004657486,-0.012763999,Legitimate User,1123,0.186638639
1744,-0.012620888,-0.009605144,Legitimate User,163,-0.066388899
1745,-0.011367952,-0.009036686,Legitimate User,277,-0.050517432
1746,-0.013239804,-0.007822592,Legitimate User,35,-0.121750348
1747,0.026997871,-0.011615474,Legitimate User,4463,0.87536915
1748,0.015794584,0.000235479,Legitimate User,2855,0.350854467
1749,-0.01194984,-0.011975952,Legitimate User,317,0.003788959
1750,2.92E-05,0.003080614,Legitimate User,1073,-0.074208566
1751,-0.014420804,-0.010473688,Legitimate User,1,-0.087160019
1752,0.024346762,0.062936019,Legitimate User,1590,-0.90620901
1753,-0.002212232,-0.007493297,Legitimate User,1201,0.119678723
1754,-0.013599687,-0.009331828,Legitimate User,49,-0.094891967
1755,0.006690869,-0.012542272,Legitimate User,2327,0.437511465
1756,-0.013421554,-0.008467532,Legitimate User,38,-0.110973229
1757,-0.009710881,-0.009844191,Legitimate User,482,0.005143977
1758,0.004725408,0.036570053,Legitimate User,411,-0.741771162
1759,-0.014622186,-0.011150776,Legitimate User,3,-0.075605626
1760,-0.009966905,-0.007608303,Legitimate User,377,-0.052541672
1761,0.264973862,-0.070764392,Legitimate User,31925,7.664116211
1762,-0.014567506,-0.011126442,Legitimate User,8,-0.075097215
1763,-0.003778836,-0.005689616,Legitimate User,971,0.044257386
1764,-0.009468621,-0.005702644,Legitimate User,364,-0.085298834
1765,0.010353052,0.039635575,Legitimate User,905,-0.676696835
1766,0.004439006,0.013836484,Legitimate User,1170,-0.218848359
1767,-0.014739977,-0.011598884,Legitimate User,6,-0.068134437
1768,-0.014414436,-0.011001293,Legitimate User,20,-0.074622363
1769,0.069267868,0.009222466,Legitimate User,8252,1.356853462
1770,-0.013368723,-0.008967355,Legitimate User,61,-0.0981244
1771,-0.013819027,-0.011589435,Legitimate User,104,-0.047468818
1772,-0.000407062,0.003550911,Legitimate User,1010,-0.093131317
1773,-0.010904511,-0.007265404,Legitimate User,265,-0.082159869
1774,0.000297637,-0.013366179,Legitimate User,1673,0.312215067
1775,0.030341738,0.033080618,Legitimate User,3267,-0.074849983
1776,-0.009791132,-0.009860711,Legitimate User,474,0.003833696
1777,-0.014028127,-0.010994255,Legitimate User,61,-0.066001117
1778,0.000264292,-0.008660224,Legitimate User,1506,0.201712784
1779,-0.008450299,-0.003588006,Legitimate User,399,-0.104997834
1780,-0.01076066,-0.006105694,Legitimate User,240,-0.104060162
1781,-0.014187482,-0.010591569,Legitimate User,30,-0.078994519
1782,-0.01254932,-0.007168345,Legitimate User,86,-0.121361384
1783,0.007134222,0.037843402,Legitimate User,624,-0.717744424
1784,0.007104104,6.60E-05,Legitimate User,1933,0.158159651
1785,-0.011748814,-0.005974799,Legitimate User,130,-0.130665742
1786,-0.013941766,-0.010757689,Legitimate User,62,-0.069453848
1787,-0.012275194,-0.009436837,Legitimate User,194,-0.061001408
1788,0.018354779,-0.014055954,Legitimate User,3625,0.735148396
1789,-0.013761023,-0.010115508,Legitimate User,59,-0.08046023
1790,-0.007395045,0.001993259,Legitimate User,318,-0.21520166
1791,-0.013442872,-0.010835896,Legitimate User,118,-0.056727582
1792,0.031750468,-0.021013052,Legitimate User,5297,1.197872101
1793,-0.002966943,0.013673144,Legitimate User,385,-0.384083676
1794,-0.01466242,-0.011620029,Legitimate User,15,-0.065537776
1795,0.003207924,-0.010437983,Legitimate User,1882,0.310591009
1796,-0.014022388,-0.00985383,Legitimate User,22,-0.092343849
1797,-0.014120667,-0.009867822,Legitimate User,12,-0.094411604
1798,-0.013675243,-0.010888442,Legitimate User,95,-0.060422978
1799,-0.010769604,-0.009097682,Legitimate User,343,-0.035455937
1800,0.014429257,0.06630502,Legitimate User,414,-1.206939478
1801,0.015260723,0.029823585,Legitimate User,1770,-0.342174847
1802,0.009193691,0.037523911,Legitimate User,855,-0.664006701
1803,-0.014029681,-0.009847853,Legitimate User,21,-0.092330929
1804,-0.010172773,-0.008154927,Legitimate User,374,-0.044362055
1805,-0.014834974,-0.011833153,Legitimate User,4,-0.064974469
1806,-0.01360334,-0.011530683,Legitimate User,125,-0.044225213
1807,-0.014090693,-0.01000633,Legitimate User,20,-0.090254064
1808,0.032497722,0.047659643,Legitimate User,2991,-0.369299772
1809,-0.011043253,-0.006140081,Legitimate User,211,-0.109149141
1810,-0.012293198,-0.004740767,Legitimate User,29,-0.171357584
1811,0.069416276,-0.033408254,Legitimate User,9749,2.341173508
1812,-0.007393195,-0.012363287,Legitimate User,817,0.115166339
1813,-0.014537609,-0.011753973,Legitimate User,33,-0.060095794
1814,-0.003867584,0.015774075,Legitimate User,216,-0.456416659
1815,-0.008180047,-0.001022232,Legitimate User,339,-0.16462324
1816,-0.013877926,-0.009899339,Legitimate User,39,-0.087901815
1817,-0.005022252,-0.007149066,Legitimate User,889,0.048475285
1818,0.012269327,-0.006548829,Legitimate User,2714,0.434587589
1819,-0.013481315,-0.007874219,Legitimate User,11,-0.125853139
1820,0.022530591,-0.007959623,Legitimate User,3859,0.690355669
1821,-0.004870302,-0.010453008,Legitimate User,1020,0.128296386
1822,-0.014207274,-0.011112969,Legitimate User,46,-0.06739247
1823,-0.005663775,-0.011164429,Legitimate User,960,0.126667522
1824,-0.005834109,-0.002533893,Legitimate User,642,-0.076811361
1825,-0.006470769,0.009871771,Legitimate User,143,-0.37660389
1826,-0.01306788,-0.009021398,Legitimate User,95,-0.090100212
1827,-0.001040521,-0.010945375,Legitimate User,1446,0.226607775
1828,-0.010525797,-0.008434156,Legitimate User,346,-0.045718459
1829,-0.008140245,0.004282064,Legitimate User,159,-0.286747518
1830,0.017055678,0.061188308,Legitimate User,872,-1.025191121
1831,-0.014021094,-0.01051213,Legitimate User,45,-0.076934339
1832,-0.006636412,-0.002555746,Legitimate User,557,-0.092219057
1833,-0.010816793,-0.008521842,Legitimate User,318,-0.050820211
1834,-0.009389276,0.002569317,Legitimate User,85,-0.272181407
1835,0.001349227,-0.007717088,Legitimate User,1589,0.206195832
1836,-0.011186159,-0.009542287,Legitimate User,314,-0.035308632
1837,-0.013152253,-0.008819941,Legitimate User,79,-0.096829268
1838,-0.008397645,-0.010269866,Legitimate User,637,0.044752551
1839,-0.012282547,-0.010897467,Legitimate User,244,-0.028418636
1840,-0.014756717,-0.011506315,Legitimate User,1,-0.070725753
1841,-0.013153045,-0.011499771,Legitimate User,172,-0.03464995
1842,-0.006523427,-0.006035638,Legitimate User,690,-0.010321641
1843,-0.0080938,-0.004471548,Legitimate User,468,-0.082120093
1844,-0.010738879,-0.007707132,Legitimate User,298,-0.067510902
1845,0.062565506,0.003857553,Legitimate User,7722,1.34676117
1846,0.245779264,-0.070023959,Legitimate User,29852,7.163267628
1847,-0.001414908,0.014494242,Legitimate User,522,-0.36361945
1848,-0.012110467,-0.006740523,Legitimate User,118,-0.121451923
1849,-0.007461676,-0.008947494,Legitimate User,691,0.035261097
1850,-0.012804549,-0.009939537,Legitimate User,155,-0.06265424
1851,0.006765018,-0.010673731,Legitimate User,2270,0.396114647
1852,-0.005796621,-0.00662289,Legitimate User,788,0.019745925
1853,-0.012116184,-0.003706504,Legitimate User,12,-0.19194716
1854,-0.012580961,-0.009309767,Legitimate User,157,-0.072273225
